State,Year,Quarter,Brand,Registered Users,Percentage
Maharashtra,2018,1,Xiaomi,"1,606,618",26%
Maharashtra,2018,1,Samsung,"1,354,403",22%
Maharashtra,2018,1,Vivo,"722,501",12%
Maharashtra,2018,1,Oppo,"611,419",10%
Maharashtra,2018,1,Motorola,"250,397",4%
Maharashtra,2018,1,OnePlus,"250,269",4%
Maharashtra,2018,1,Apple,"240,145",4%
Maharashtra,2018,1,Realme,"238,202",4%
Maharashtra,2018,1,Lenovo,"157,770",3%
Maharashtra,2018,1,Huawei,"77,241",1%
Maharashtra,2018,1,Others,"598,029",10%
Maharashtra,2018,2,Xiaomi,"2,177,364",26%
Maharashtra,2018,2,Samsung,"1,813,491",22%
Maharashtra,2018,2,Vivo,"1,030,036",13%
Maharashtra,2018,2,Oppo,"852,747",10%
Maharashtra,2018,2,Motorola,"326,189",4%
Maharashtra,2018,2,Realme,"312,225",4%
Maharashtra,2018,2,OnePlus,"312,199",4%
Maharashtra,2018,2,Apple,"308,656",4%
Maharashtra,2018,2,Lenovo,"200,468",2%
Maharashtra,2018,2,Huawei,"103,831",1%
Maharashtra,2018,2,Others,"785,165",10%
Maharashtra,2018,3,Xiaomi,"2,766,078",27%
Maharashtra,2018,3,Samsung,"2,300,594",22%
Maharashtra,2018,3,Vivo,"1,399,253",13%
Maharashtra,2018,3,Oppo,"1,125,654",11%
Maharashtra,2018,3,Realme,"390,608",4%
Maharashtra,2018,3,Motorola,"388,369",4%
Maharashtra,2018,3,Apple,"375,379",4%
Maharashtra,2018,3,OnePlus,"373,333",4%
Maharashtra,2018,3,Lenovo,"228,516",2%
Maharashtra,2018,3,Huawei,"134,410",1%
Maharashtra,2018,3,Others,"952,839",9%
Maharashtra,2018,4,Xiaomi,"3,540,182",26%
Maharashtra,2018,4,Samsung,"2,956,289",22%
Maharashtra,2018,4,Vivo,"1,906,545",14%
Maharashtra,2018,4,Oppo,"1,510,894",11%
Maharashtra,2018,4,Realme,"492,198",4%
Maharashtra,2018,4,Apple,"470,804",4%
Maharashtra,2018,4,Motorola,"466,650",3%
Maharashtra,2018,4,OnePlus,"454,556",3%
Maharashtra,2018,4,Lenovo,"269,382",2%
Maharashtra,2018,4,Huawei,"175,714",1%
Maharashtra,2018,4,Others,"1,138,388",9%
Maharashtra,2019,1,Xiaomi,"4,274,491",26%
Maharashtra,2019,1,Samsung,"3,611,915",22%
Maharashtra,2019,1,Vivo,"2,418,126",15%
Maharashtra,2019,1,Oppo,"1,907,902",12%
Maharashtra,2019,1,Realme,"585,138",4%
Maharashtra,2019,1,Apple,"558,788",3%
Maharashtra,2019,1,Motorola,"534,307",3%
Maharashtra,2019,1,OnePlus,"525,104",3%
Maharashtra,2019,1,Lenovo,"306,357",2%
Maharashtra,2019,1,Huawei,"217,773",1%
Maharashtra,2019,1,Others,"1,344,550",8%
Maharashtra,2019,2,Xiaomi,"4,892,831",26%
Maharashtra,2019,2,Samsung,"4,177,428",22%
Maharashtra,2019,2,Vivo,"2,871,247",15%
Maharashtra,2019,2,Oppo,"2,256,129",12%
Maharashtra,2019,2,Realme,"671,555",4%
Maharashtra,2019,2,Apple,"637,834",3%
Maharashtra,2019,2,Motorola,"590,477",3%
Maharashtra,2019,2,OnePlus,"584,246",3%
Maharashtra,2019,2,Lenovo,"336,952",2%
Maharashtra,2019,2,Huawei,"250,636",1%
Maharashtra,2019,2,Others,"1,507,640",8%
Maharashtra,2019,3,Xiaomi,"5,512,362",26%
Maharashtra,2019,3,Samsung,"4,737,873",22%
Maharashtra,2019,3,Vivo,"3,365,190",16%
Maharashtra,2019,3,Oppo,"2,622,932",12%
Maharashtra,2019,3,Realme,"776,018",4%
Maharashtra,2019,3,Apple,"710,463",3%
Maharashtra,2019,3,OnePlus,"640,069",3%
Maharashtra,2019,3,Motorola,"634,763",3%
Maharashtra,2019,3,Lenovo,"350,502",2%
Maharashtra,2019,3,Huawei,"283,713",1%
Maharashtra,2019,3,Others,"1,679,196",8%
Maharashtra,2019,4,Xiaomi,"6,103,857",26%
Maharashtra,2019,4,Samsung,"5,262,077",22%
Maharashtra,2019,4,Vivo,"3,869,506",16%
Maharashtra,2019,4,Oppo,"2,994,940",13%
Maharashtra,2019,4,Realme,"901,700",4%
Maharashtra,2019,4,Apple,"765,131",3%
Maharashtra,2019,4,OnePlus,"681,386",3%
Maharashtra,2019,4,Motorola,"672,128",3%
Maharashtra,2019,4,Lenovo,"367,641",2%
Maharashtra,2019,4,Huawei,"311,865",1%
Maharashtra,2019,4,Others,"1,815,066",8%
Maharashtra,2020,1,Xiaomi,"6,677,147",26%
Maharashtra,2020,1,Samsung,"5,772,343",22%
Maharashtra,2020,1,Vivo,"4,396,537",17%
Maharashtra,2020,1,Oppo,"3,377,366",13%
Maharashtra,2020,1,Realme,"1,031,169",4%
Maharashtra,2020,1,Apple,"815,679",3%
Maharashtra,2020,1,OnePlus,"715,746",3%
Maharashtra,2020,1,Motorola,"704,678",3%
Maharashtra,2020,1,Lenovo,"387,278",1%
Maharashtra,2020,1,Huawei,"338,054",1%
Maharashtra,2020,1,Others,"1,952,393",7%
Maharashtra,2020,2,Xiaomi,"7,291,300",25%
Maharashtra,2020,2,Samsung,"6,335,245",22%
Maharashtra,2020,2,Vivo,"4,942,835",17%
Maharashtra,2020,2,Oppo,"3,797,269",13%
Maharashtra,2020,2,Realme,"1,160,245",4%
Maharashtra,2020,2,Apple,"858,658",3%
Maharashtra,2020,2,OnePlus,"742,365",3%
Maharashtra,2020,2,Motorola,"742,088",3%
Maharashtra,2020,2,Lenovo,"406,197",1%
Maharashtra,2020,2,Huawei,"362,725",1%
Maharashtra,2020,2,Others,"2,126,159",7%
Maharashtra,2020,3,Xiaomi,"7,895,486",25%
Maharashtra,2020,3,Samsung,"6,914,730",22%
Maharashtra,2020,3,Vivo,"5,536,849",18%
Maharashtra,2020,3,Oppo,"4,210,793",13%
Maharashtra,2020,3,Realme,"1,316,605",4%
Maharashtra,2020,3,Apple,"911,356",3%
Maharashtra,2020,3,OnePlus,"778,193",2%
Maharashtra,2020,3,Motorola,"776,080",2%
Maharashtra,2020,3,Lenovo,"423,666",1%
Maharashtra,2020,3,Huawei,"386,542",1%
Maharashtra,2020,3,Others,"2,259,213",7%
Maharashtra,2020,4,Xiaomi,"8,584,570",25%
Maharashtra,2020,4,Samsung,"7,578,573",22%
Maharashtra,2020,4,Vivo,"6,188,503",18%
Maharashtra,2020,4,Oppo,"4,665,421",14%
Maharashtra,2020,4,Realme,"1,504,255",4%
Maharashtra,2020,4,Apple,"983,306",3%
Maharashtra,2020,4,OnePlus,"822,805",2%
Maharashtra,2020,4,Motorola,"813,317",2%
Maharashtra,2020,4,Lenovo,"444,638",1%
Maharashtra,2020,4,Huawei,"413,761",1%
Maharashtra,2020,4,Others,"2,433,482",7%
Maharashtra,2021,1,Xiaomi,"9,195,320",25%
Maharashtra,2021,1,Samsung,"8,088,910",22%
Maharashtra,2021,1,Vivo,"6,831,786",18%
Maharashtra,2021,1,Oppo,"5,069,410",14%
Maharashtra,2021,1,Realme,"1,696,339",5%
Maharashtra,2021,1,Apple,"1,054,581",3%
Maharashtra,2021,1,OnePlus,"870,022",2%
Maharashtra,2021,1,Motorola,"832,101",2%
Maharashtra,2021,1,Lenovo,"447,713",1%
Maharashtra,2021,1,Huawei,"431,846",1%
Maharashtra,2021,1,Others,"2,559,509",7%
Maharashtra,2021,2,Xiaomi,"9,764,252",25%
Maharashtra,2021,2,Samsung,"8,511,194",21%
Maharashtra,2021,2,Vivo,"7,509,629",19%
Maharashtra,2021,2,Oppo,"5,487,836",14%
Maharashtra,2021,2,Realme,"2,003,392",5%
Maharashtra,2021,2,Apple,"1,131,848",3%
Maharashtra,2021,2,OnePlus,"949,407",2%
Maharashtra,2021,2,Motorola,"820,661",2%
Maharashtra,2021,2,Lenovo,"430,496",1%
Maharashtra,2021,2,Huawei,"429,331",1%
Maharashtra,2021,2,Others,"2,626,651",7%
Manipur,2018,1,Xiaomi,"12,453",42%
Manipur,2018,1,Samsung,"5,612",19%
Manipur,2018,1,Vivo,"2,289",8%
Manipur,2018,1,Oppo,"2,039",7%
Manipur,2018,1,Realme,980,3%
Manipur,2018,1,Apple,918,3%
Manipur,2018,1,OnePlus,554,2%
Manipur,2018,1,Lyf,545,2%
Manipur,2018,1,Lenovo,478,2%
Manipur,2018,1,Motorola,430,1%
Manipur,2018,1,Others,"3,627",12%
Manipur,2018,2,Xiaomi,"19,879",43%
Manipur,2018,2,Samsung,"8,477",18%
Manipur,2018,2,Vivo,"3,889",8%
Manipur,2018,2,Oppo,"3,211",7%
Manipur,2018,2,Realme,"1,474",3%
Manipur,2018,2,Apple,"1,280",3%
Manipur,2018,2,OnePlus,779,2%
Manipur,2018,2,Lyf,726,2%
Manipur,2018,2,Lenovo,671,1%
Manipur,2018,2,Motorola,611,1%
Manipur,2018,2,Others,"5,058",11%
Manipur,2018,3,Xiaomi,"26,950",44%
Manipur,2018,3,Samsung,"11,353",18%
Manipur,2018,3,Vivo,"5,709",9%
Manipur,2018,3,Oppo,"4,448",7%
Manipur,2018,3,Realme,"1,932",3%
Manipur,2018,3,Apple,"1,676",3%
Manipur,2018,3,OnePlus,"1,022",2%
Manipur,2018,3,Motorola,866,1%
Manipur,2018,3,Micromax,817,1%
Manipur,2018,3,Gionee,816,1%
Manipur,2018,3,Others,"6,346",10%
Manipur,2018,4,Xiaomi,"36,506",44%
Manipur,2018,4,Samsung,"15,215",18%
Manipur,2018,4,Vivo,"7,945",10%
Manipur,2018,4,Oppo,"6,107",7%
Manipur,2018,4,Realme,"2,561",3%
Manipur,2018,4,Apple,"2,195",3%
Manipur,2018,4,OnePlus,"1,217",1%
Manipur,2018,4,Motorola,"1,091",1%
Manipur,2018,4,Huawei,"1,063",1%
Manipur,2018,4,Lenovo,"1,045",1%
Manipur,2018,4,Others,"7,644",9%
Manipur,2019,1,Xiaomi,"44,328",45%
Manipur,2019,1,Samsung,"18,143",18%
Manipur,2019,1,Vivo,"9,987",10%
Manipur,2019,1,Oppo,"7,606",8%
Manipur,2019,1,Realme,"3,053",3%
Manipur,2019,1,Apple,"2,686",3%
Manipur,2019,1,OnePlus,"1,419",1%
Manipur,2019,1,Huawei,"1,320",1%
Manipur,2019,1,Motorola,"1,261",1%
Manipur,2019,1,Lenovo,"1,160",1%
Manipur,2019,1,Others,"8,564",9%
Manipur,2019,2,Xiaomi,"52,830",45%
Manipur,2019,2,Samsung,"21,344",18%
Manipur,2019,2,Vivo,"12,208",10%
Manipur,2019,2,Oppo,"9,283",8%
Manipur,2019,2,Realme,"3,549",3%
Manipur,2019,2,Apple,"3,146",3%
Manipur,2019,2,Huawei,"1,571",1%
Manipur,2019,2,OnePlus,"1,538",1%
Manipur,2019,2,Motorola,"1,419",1%
Manipur,2019,2,Lenovo,"1,409",1%
Manipur,2019,2,Others,"9,450",8%
Manipur,2019,3,Xiaomi,"62,189",46%
Manipur,2019,3,Samsung,"24,119",18%
Manipur,2019,3,Vivo,"14,457",11%
Manipur,2019,3,Oppo,"10,716",8%
Manipur,2019,3,Realme,"4,255",3%
Manipur,2019,3,Apple,"3,713",3%
Manipur,2019,3,Huawei,"1,849",1%
Manipur,2019,3,OnePlus,"1,718",1%
Manipur,2019,3,Motorola,"1,557",1%
Manipur,2019,3,Gionee,"1,435",1%
Manipur,2019,3,Others,"10,308",8%
Manipur,2019,4,Xiaomi,"71,382",46%
Manipur,2019,4,Samsung,"27,196",18%
Manipur,2019,4,Vivo,"17,057",11%
Manipur,2019,4,Oppo,"12,455",8%
Manipur,2019,4,Realme,"5,083",3%
Manipur,2019,4,Apple,"4,146",3%
Manipur,2019,4,Huawei,"2,110",1%
Manipur,2019,4,OnePlus,"1,880",1%
Manipur,2019,4,Motorola,"1,694",1%
Manipur,2019,4,Gionee,"1,532",1%
Manipur,2019,4,Others,"10,823",7%
Manipur,2020,1,Xiaomi,"82,065",46%
Manipur,2020,1,Samsung,"30,698",17%
Manipur,2020,1,Vivo,"20,017",11%
Manipur,2020,1,Oppo,"14,505",8%
Manipur,2020,1,Realme,"6,022",3%
Manipur,2020,1,Apple,"4,598",3%
Manipur,2020,1,Huawei,"2,413",1%
Manipur,2020,1,OnePlus,"2,036",1%
Manipur,2020,1,Motorola,"1,833",1%
Manipur,2020,1,Lenovo,"1,609",1%
Manipur,2020,1,Others,"11,578",7%
Manipur,2020,2,Xiaomi,"101,637",47%
Manipur,2020,2,Samsung,"36,569",17%
Manipur,2020,2,Vivo,"24,681",11%
Manipur,2020,2,Oppo,"17,877",8%
Manipur,2020,2,Realme,"7,575",4%
Manipur,2020,2,Apple,"5,110",2%
Manipur,2020,2,Huawei,"2,813",1%
Manipur,2020,2,OnePlus,"2,198",1%
Manipur,2020,2,Motorola,"2,017",1%
Manipur,2020,2,Lenovo,"1,798",1%
Manipur,2020,2,Others,"13,221",6%
Manipur,2020,3,Xiaomi,"123,688",48%
Manipur,2020,3,Samsung,"43,350",17%
Manipur,2020,3,Vivo,"30,086",12%
Manipur,2020,3,Oppo,"21,723",8%
Manipur,2020,3,Realme,"9,422",4%
Manipur,2020,3,Apple,"5,797",2%
Manipur,2020,3,Huawei,"3,222",1%
Manipur,2020,3,OnePlus,"2,459",1%
Manipur,2020,3,Motorola,"2,176",1%
Manipur,2020,3,Lenovo,"1,996",1%
Manipur,2020,3,Others,"14,644",6%
Manipur,2020,4,Xiaomi,"137,767",48%
Manipur,2020,4,Samsung,"48,641",17%
Manipur,2020,4,Vivo,"34,019",12%
Manipur,2020,4,Oppo,"24,639",9%
Manipur,2020,4,Realme,"11,096",4%
Manipur,2020,4,Apple,"6,525",2%
Manipur,2020,4,Huawei,"3,448",1%
Manipur,2020,4,OnePlus,"2,688",1%
Manipur,2020,4,Motorola,"2,319",1%
Manipur,2020,4,Lenovo,"2,118",1%
Manipur,2020,4,Others,"15,512",5%
Manipur,2021,1,Xiaomi,"149,035",48%
Manipur,2021,1,Samsung,"52,212",17%
Manipur,2021,1,Vivo,"37,725",12%
Manipur,2021,1,Oppo,"26,807",9%
Manipur,2021,1,Realme,"12,487",4%
Manipur,2021,1,Apple,"7,077",2%
Manipur,2021,1,Huawei,"3,626",1%
Manipur,2021,1,OnePlus,"2,920",1%
Manipur,2021,1,Motorola,"2,347",1%
Manipur,2021,1,Lenovo,"2,098",1%
Manipur,2021,1,Others,"16,334",5%
Manipur,2021,2,Xiaomi,"159,031",47%
Manipur,2021,2,Samsung,"55,541",17%
Manipur,2021,2,Vivo,"41,068",12%
Manipur,2021,2,Oppo,"29,009",9%
Manipur,2021,2,Realme,"14,786",4%
Manipur,2021,2,Apple,"7,675",2%
Manipur,2021,2,Huawei,"3,685",1%
Manipur,2021,2,OnePlus,"3,183",1%
Manipur,2021,2,Motorola,"2,290",1%
Manipur,2021,2,HMD Global,"2,192",1%
Manipur,2021,2,Others,"16,949",5%
Meghalaya,2018,1,Xiaomi,"4,528",24%
Meghalaya,2018,1,Samsung,"3,411",18%
Meghalaya,2018,1,Vivo,"1,869",10%
Meghalaya,2018,1,Oppo,"1,779",10%
Meghalaya,2018,1,Realme,"1,065",6%
Meghalaya,2018,1,Motorola,662,4%
Meghalaya,2018,1,Lenovo,577,3%
Meghalaya,2018,1,Apple,548,3%
Meghalaya,2018,1,Micromax,498,3%
Meghalaya,2018,1,OnePlus,435,2%
Meghalaya,2018,1,Others,"3,141",17%
Meghalaya,2018,2,Xiaomi,"6,618",25%
Meghalaya,2018,2,Samsung,"4,962",19%
Meghalaya,2018,2,Vivo,"2,798",11%
Meghalaya,2018,2,Oppo,"2,671",10%
Meghalaya,2018,2,Realme,"1,478",6%
Meghalaya,2018,2,Motorola,917,3%
Meghalaya,2018,2,Lenovo,808,3%
Meghalaya,2018,2,Apple,711,3%
Meghalaya,2018,2,Micromax,667,3%
Meghalaya,2018,2,Asus,556,2%
Meghalaya,2018,2,Others,"4,432",17%
Meghalaya,2018,3,Xiaomi,"9,247",25%
Meghalaya,2018,3,Samsung,"7,096",19%
Meghalaya,2018,3,Vivo,"4,323",12%
Meghalaya,2018,3,Oppo,"3,817",10%
Meghalaya,2018,3,Realme,"1,993",5%
Meghalaya,2018,3,Motorola,"1,170",3%
Meghalaya,2018,3,Lenovo,958,3%
Meghalaya,2018,3,Apple,908,2%
Meghalaya,2018,3,Micromax,900,2%
Meghalaya,2018,3,Asus,784,2%
Meghalaya,2018,3,Others,"6,085",16%
Meghalaya,2018,4,Xiaomi,"12,391",25%
Meghalaya,2018,4,Samsung,"9,662",19%
Meghalaya,2018,4,Vivo,"6,164",12%
Meghalaya,2018,4,Oppo,"5,306",11%
Meghalaya,2018,4,Realme,"2,710",5%
Meghalaya,2018,4,Motorola,"1,447",3%
Meghalaya,2018,4,Lenovo,"1,261",3%
Meghalaya,2018,4,Apple,"1,138",2%
Meghalaya,2018,4,Asus,"1,055",2%
Meghalaya,2018,4,Micromax,"1,051",2%
Meghalaya,2018,4,Others,"7,449",15%
Meghalaya,2019,1,Xiaomi,"15,243",25%
Meghalaya,2019,1,Samsung,"11,907",19%
Meghalaya,2019,1,Vivo,"7,947",13%
Meghalaya,2019,1,Oppo,"6,915",11%
Meghalaya,2019,1,Realme,"3,316",5%
Meghalaya,2019,1,Motorola,"1,658",3%
Meghalaya,2019,1,Lenovo,"1,461",2%
Meghalaya,2019,1,Apple,"1,365",2%
Meghalaya,2019,1,Huawei,"1,316",2%
Meghalaya,2019,1,Micromax,"1,298",2%
Meghalaya,2019,1,Others,"9,061",15%
Meghalaya,2019,2,Xiaomi,"18,498",25%
Meghalaya,2019,2,Samsung,"14,431",19%
Meghalaya,2019,2,Vivo,"9,893",13%
Meghalaya,2019,2,Oppo,"8,757",12%
Meghalaya,2019,2,Realme,"4,015",5%
Meghalaya,2019,2,Motorola,"1,926",3%
Meghalaya,2019,2,Lenovo,"1,740",2%
Meghalaya,2019,2,Huawei,"1,622",2%
Meghalaya,2019,2,Apple,"1,607",2%
Meghalaya,2019,2,Micromax,"1,521",2%
Meghalaya,2019,2,Others,"10,736",14%
Meghalaya,2019,3,Xiaomi,"21,608",25%
Meghalaya,2019,3,Samsung,"16,550",19%
Meghalaya,2019,3,Vivo,"11,978",14%
Meghalaya,2019,3,Oppo,"10,379",12%
Meghalaya,2019,3,Realme,"4,869",6%
Meghalaya,2019,3,Motorola,"2,101",2%
Meghalaya,2019,3,Huawei,"1,917",2%
Meghalaya,2019,3,Apple,"1,850",2%
Meghalaya,2019,3,Asus,"1,800",2%
Meghalaya,2019,3,Micromax,"1,791",2%
Meghalaya,2019,3,Others,"12,552",14%
Meghalaya,2019,4,Xiaomi,"24,747",25%
Meghalaya,2019,4,Samsung,"19,042",19%
Meghalaya,2019,4,Vivo,"14,054",14%
Meghalaya,2019,4,Oppo,"12,145",12%
Meghalaya,2019,4,Realme,"5,932",6%
Meghalaya,2019,4,Motorola,"2,238",2%
Meghalaya,2019,4,Huawei,"2,178",2%
Meghalaya,2019,4,Apple,"2,052",2%
Meghalaya,2019,4,Micromax,"1,999",2%
Meghalaya,2019,4,Asus,"1,825",2%
Meghalaya,2019,4,Others,"13,818",14%
Meghalaya,2020,1,Xiaomi,"27,877",24%
Meghalaya,2020,1,Samsung,"21,610",19%
Meghalaya,2020,1,Vivo,"16,379",14%
Meghalaya,2020,1,Oppo,"14,191",12%
Meghalaya,2020,1,Realme,"7,242",6%
Meghalaya,2020,1,Huawei,"2,446",2%
Meghalaya,2020,1,Motorola,"2,386",2%
Meghalaya,2020,1,Apple,"2,309",2%
Meghalaya,2020,1,Micromax,"2,089",2%
Meghalaya,2020,1,Asus,"2,050",2%
Meghalaya,2020,1,Others,"15,235",13%
Meghalaya,2020,2,Xiaomi,"32,935",24%
Meghalaya,2020,2,Samsung,"25,696",19%
Meghalaya,2020,2,Vivo,"20,152",15%
Meghalaya,2020,2,Oppo,"17,459",13%
Meghalaya,2020,2,Realme,"9,186",7%
Meghalaya,2020,2,Huawei,"2,792",2%
Meghalaya,2020,2,Motorola,"2,600",2%
Meghalaya,2020,2,Micromax,"2,562",2%
Meghalaya,2020,2,Apple,"2,489",2%
Meghalaya,2020,2,Asus,"2,372",2%
Meghalaya,2020,2,Others,"17,968",13%
Meghalaya,2020,3,Xiaomi,"37,816",24%
Meghalaya,2020,3,Samsung,"29,736",19%
Meghalaya,2020,3,Vivo,"23,981",15%
Meghalaya,2020,3,Oppo,"20,562",13%
Meghalaya,2020,3,Realme,"11,286",7%
Meghalaya,2020,3,Huawei,"3,110",2%
Meghalaya,2020,3,Micromax,"2,892",2%
Meghalaya,2020,3,Motorola,"2,853",2%
Meghalaya,2020,3,Apple,"2,775",2%
Meghalaya,2020,3,Asus,"2,623",2%
Meghalaya,2020,3,Others,"20,107",13%
Meghalaya,2020,4,Xiaomi,"41,993",24%
Meghalaya,2020,4,Samsung,"33,436",19%
Meghalaya,2020,4,Vivo,"27,150",15%
Meghalaya,2020,4,Oppo,"23,405",13%
Meghalaya,2020,4,Realme,"13,219",7%
Meghalaya,2020,4,Huawei,"3,369",2%
Meghalaya,2020,4,Apple,"3,096",2%
Meghalaya,2020,4,Micromax,"3,067",2%
Meghalaya,2020,4,Motorola,"3,016",2%
Meghalaya,2020,4,Asus,"2,832",2%
Meghalaya,2020,4,Others,"21,864",12%
Meghalaya,2021,1,Xiaomi,"45,624",24%
Meghalaya,2021,1,Samsung,"35,701",19%
Meghalaya,2021,1,Vivo,"30,076",16%
Meghalaya,2021,1,Oppo,"25,290",13%
Meghalaya,2021,1,Realme,"14,857",8%
Meghalaya,2021,1,Huawei,"3,554",2%
Meghalaya,2021,1,Apple,"3,344",2%
Meghalaya,2021,1,Asus,"3,198",2%
Meghalaya,2021,1,Micromax,"3,117",2%
Meghalaya,2021,1,Motorola,"3,077",2%
Meghalaya,2021,1,Others,"23,031",12%
Meghalaya,2021,2,Xiaomi,"48,812",24%
Meghalaya,2021,2,Samsung,"38,364",19%
Meghalaya,2021,2,Vivo,"32,487",16%
Meghalaya,2021,2,Oppo,"27,101",13%
Meghalaya,2021,2,Realme,"17,555",9%
Meghalaya,2021,2,Apple,"3,658",2%
Meghalaya,2021,2,Huawei,"3,596",2%
Meghalaya,2021,2,Asus,"3,185",2%
Meghalaya,2021,2,Motorola,"3,069",1%
Meghalaya,2021,2,Micromax,"3,045",1%
Meghalaya,2021,2,Others,"24,814",12%
Mizoram,2018,1,Xiaomi,"2,402",32%
Mizoram,2018,1,Samsung,"1,295",17%
Mizoram,2018,1,Vivo,903,12%
Mizoram,2018,1,Oppo,698,9%
Mizoram,2018,1,Apple,345,5%
Mizoram,2018,1,Realme,303,4%
Mizoram,2018,1,Gionee,257,3%
Mizoram,2018,1,OnePlus,175,2%
Mizoram,2018,1,Huawei,145,2%
Mizoram,2018,1,Motorola,137,2%
Mizoram,2018,1,Others,933,12%
Mizoram,2018,2,Xiaomi,"3,325",32%
Mizoram,2018,2,Samsung,"1,733",17%
Mizoram,2018,2,Vivo,"1,292",12%
Mizoram,2018,2,Oppo,"1,012",10%
Mizoram,2018,2,Apple,475,5%
Mizoram,2018,2,Realme,421,4%
Mizoram,2018,2,Gionee,305,3%
Mizoram,2018,2,OnePlus,215,2%
Mizoram,2018,2,Motorola,206,2%
Mizoram,2018,2,Huawei,202,2%
Mizoram,2018,2,Others,"1,236",12%
Mizoram,2018,3,Xiaomi,"4,634",32%
Mizoram,2018,3,Samsung,"2,383",16%
Mizoram,2018,3,Vivo,"1,925",13%
Mizoram,2018,3,Oppo,"1,454",10%
Mizoram,2018,3,Apple,594,4%
Mizoram,2018,3,Realme,579,4%
Mizoram,2018,3,Gionee,448,3%
Mizoram,2018,3,Huawei,317,2%
Mizoram,2018,3,OnePlus,263,2%
Mizoram,2018,3,Motorola,260,2%
Mizoram,2018,3,Others,"1,645",11%
Mizoram,2018,4,Xiaomi,"6,297",33%
Mizoram,2018,4,Samsung,"3,094",16%
Mizoram,2018,4,Vivo,"2,757",14%
Mizoram,2018,4,Oppo,"2,012",10%
Mizoram,2018,4,Apple,792,4%
Mizoram,2018,4,Realme,738,4%
Mizoram,2018,4,Gionee,544,3%
Mizoram,2018,4,Huawei,426,2%
Mizoram,2018,4,Motorola,333,2%
Mizoram,2018,4,Asus,315,2%
Mizoram,2018,4,Others,"2,057",11%
Mizoram,2019,1,Xiaomi,"7,660",32%
Mizoram,2019,1,Samsung,"3,736",16%
Mizoram,2019,1,Vivo,"3,532",15%
Mizoram,2019,1,Oppo,"2,539",11%
Mizoram,2019,1,Apple,952,4%
Mizoram,2019,1,Realme,946,4%
Mizoram,2019,1,Gionee,669,3%
Mizoram,2019,1,Huawei,539,2%
Mizoram,2019,1,Asus,380,2%
Mizoram,2019,1,Motorola,376,2%
Mizoram,2019,1,Others,"2,341",10%
Mizoram,2019,2,Xiaomi,"9,295",32%
Mizoram,2019,2,Samsung,"4,595",16%
Mizoram,2019,2,Vivo,"4,465",16%
Mizoram,2019,2,Oppo,"3,113",11%
Mizoram,2019,2,Realme,"1,093",4%
Mizoram,2019,2,Apple,"1,089",4%
Mizoram,2019,2,Gionee,786,3%
Mizoram,2019,2,Huawei,648,2%
Mizoram,2019,2,Asus,499,2%
Mizoram,2019,2,Motorola,429,1%
Mizoram,2019,2,Others,"2,684",9%
Mizoram,2019,3,Xiaomi,"11,089",32%
Mizoram,2019,3,Vivo,"5,496",16%
Mizoram,2019,3,Samsung,"5,142",15%
Mizoram,2019,3,Oppo,"3,809",11%
Mizoram,2019,3,Realme,"1,321",4%
Mizoram,2019,3,Apple,"1,263",4%
Mizoram,2019,3,Gionee,940,3%
Mizoram,2019,3,Huawei,793,2%
Mizoram,2019,3,Asus,615,2%
Mizoram,2019,3,Motorola,470,1%
Mizoram,2019,3,Others,"3,196",9%
Mizoram,2019,4,Xiaomi,"12,924",32%
Mizoram,2019,4,Vivo,"6,726",17%
Mizoram,2019,4,Samsung,"5,945",15%
Mizoram,2019,4,Oppo,"4,544",11%
Mizoram,2019,4,Realme,"1,585",4%
Mizoram,2019,4,Apple,"1,442",4%
Mizoram,2019,4,Gionee,"1,002",3%
Mizoram,2019,4,Huawei,936,2%
Mizoram,2019,4,Asus,592,1%
Mizoram,2019,4,Motorola,503,1%
Mizoram,2019,4,Others,"3,610",9%
Mizoram,2020,1,Xiaomi,"14,848",32%
Mizoram,2020,1,Vivo,"8,211",18%
Mizoram,2020,1,Samsung,"6,761",15%
Mizoram,2020,1,Oppo,"5,496",12%
Mizoram,2020,1,Realme,"1,969",4%
Mizoram,2020,1,Apple,"1,617",3%
Mizoram,2020,1,Huawei,"1,068",2%
Mizoram,2020,1,Gionee,"1,065",2%
Mizoram,2020,1,Asus,695,1%
Mizoram,2020,1,OnePlus,543,1%
Mizoram,2020,1,Others,"4,226",9%
Mizoram,2020,2,Xiaomi,"17,662",32%
Mizoram,2020,2,Vivo,"10,175",18%
Mizoram,2020,2,Samsung,"7,878",14%
Mizoram,2020,2,Oppo,"6,795",12%
Mizoram,2020,2,Realme,"2,389",4%
Mizoram,2020,2,Apple,"1,766",3%
Mizoram,2020,2,Gionee,"1,246",2%
Mizoram,2020,2,Huawei,"1,228",2%
Mizoram,2020,2,Asus,800,1%
Mizoram,2020,2,OnePlus,583,1%
Mizoram,2020,2,Others,"5,052",9%
Mizoram,2020,3,Xiaomi,"21,725",32%
Mizoram,2020,3,Vivo,"12,923",19%
Mizoram,2020,3,Samsung,"9,501",14%
Mizoram,2020,3,Oppo,"8,563",13%
Mizoram,2020,3,Realme,"3,116",5%
Mizoram,2020,3,Apple,"2,096",3%
Mizoram,2020,3,Huawei,"1,466",2%
Mizoram,2020,3,Gionee,"1,403",2%
Mizoram,2020,3,Asus,966,1%
